id,user_id,a_image,b_image,a_info,b_info,answer,starttime,finishtime,answer_image,s_r_dimension,image,type,dimension,score,number,a_birth_year,a_education,a_experience,b_birth_year,b_education,b_experience,id_y,gender,age,dropdown,qualifications,career,level,Assessment,promotion,status
2031,user9b01672fc3,/uploads/images/s_beauty/s_beauty_low10.jpg,/uploads/images/s_beauty/s_beauty_high10.jpg,"1973年生,大学本科学历,曾在中央部委任职","1979年生,硕士研究生学历,曾担任上级领导秘书",A,2024/11/25 21:58,2024/11/25 22:00,/uploads/images/s_beauty/s_beauty_low10.jpg,s_beauty,s_beauty_low10,s,attractiveness,low,10,1973,大学本科,在中央部委任职,1979,硕士研究生,担任上级领导秘书,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2030,user9b01672fc3,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1975年生,硕士研究生学历,曾在中央部委任职","1973年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 21:58,2024/11/25 22:00,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1975,硕士研究生,在中央部委任职,1973,硕士研究生,在中央部委任职,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2029,user9b01672fc3,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1979年生,硕士研究生学历,曾在国有企业任职","1979年生,大学本科学历,曾在中央部委任职",B,2024/11/25 21:58,2024/11/25 22:00,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,s_trustworthy,s_trustworthy_low14,s,trustworthiness,low,14,1979,硕士研究生,在国有企业任职,1979,大学本科,在中央部委任职,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2028,user9b01672fc3,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1975年生,大学本科学历,曾在中央部委任职","1973年生,大学本科学历,曾在中央部委任职",B,2024/11/25 21:58,2024/11/25 21:59,/uploads/images/s_smart/s_smart_high19.jpg,s_smart,s_smart_high19,s,competence,high,19,1975,大学本科,在中央部委任职,1973,大学本科,在中央部委任职,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2027,user9b01672fc3,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1975年生,硕士研究生学历,曾担任上级领导秘书","1979年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 21:58,2024/11/25 21:59,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1975,硕士研究生,担任上级领导秘书,1979,硕士研究生,在中央部委任职,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2026,user9b01672fc3,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1973年生,硕士研究生学历,曾在中央部委任职","1977年生,大学本科学历,曾在国有企业任职",A,2024/11/25 21:58,2024/11/25 21:59,/uploads/images/s_aggressive/s_aggressive_high7.jpg,s_aggressive,s_aggressive_high7,s,aggressiveness,high,7,1973,硕士研究生,在中央部委任职,1977,大学本科,在国有企业任职,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2025,user9b01672fc3,/uploads/images/s_aggressive/s_aggressive_high12.jpg,/uploads/images/s_aggressive/s_aggressive_low12.jpg,"1979年生,大学本科学历,曾担任上级领导秘书","1977年生,博士研究生学历,曾担任上级领导秘书",B,2024/11/25 21:58,2024/11/25 21:59,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1979,大学本科,担任上级领导秘书,1977,博士研究生,担任上级领导秘书,253,男,30-40（含）岁,本科,山西省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2024,userc9b24976c0,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1979年生,大学本科学历,曾在中央部委任职","1975年生,博士研究生学历,曾担任上级领导秘书",B,2024/11/25 21:56,2024/11/25 21:58,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1979,大学本科,在中央部委任职,1975,博士研究生,担任上级领导秘书,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2023,userc9b24976c0,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1973年生,大学本科学历,曾在中央部委任职","1979年生,大学本科学历,曾在中央部委任职",A,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1973,大学本科,在中央部委任职,1979,大学本科,在中央部委任职,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2022,userc9b24976c0,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1975年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1973,博士研究生,在国有企业任职,1975,硕士研究生,在国有企业任职,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2021,userc9b24976c0,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1973年生,硕士研究生学历,曾在国有企业任职","1975年生,大学本科学历,曾在中央部委任职",A,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1973,硕士研究生,在国有企业任职,1975,大学本科,在中央部委任职,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2020,userc9b24976c0,/uploads/images/s_beauty/s_beauty_high5.jpg,/uploads/images/s_beauty/s_beauty_low5.jpg,"1977年生,博士研究生学历,曾在基层政府任职","1975年生,大学本科学历,曾在中央部委任职",A,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_beauty/s_beauty_high5.jpg,s_beauty,s_beauty_high5,s,attractiveness,high,5,1977,博士研究生,在基层政府任职,1975,大学本科,在中央部委任职,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2019,userc9b24976c0,/uploads/images/s_beauty/s_beauty_low10.jpg,/uploads/images/s_beauty/s_beauty_high10.jpg,"1979年生,硕士研究生学历,曾担任上级领导秘书","1973年生,博士研究生学历,曾担任上级领导秘书",B,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1979,硕士研究生,担任上级领导秘书,1973,博士研究生,担任上级领导秘书,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2018,userc9b24976c0,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1977年生,博士研究生学历,曾在国有企业任职","1977年生,大学本科学历,曾担任上级领导秘书",B,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_smart/s_smart_high19.jpg,s_smart,s_smart_high19,s,competence,high,19,1977,博士研究生,在国有企业任职,1977,大学本科,担任上级领导秘书,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2017,userc9b24976c0,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1979年生,硕士研究生学历,曾在国有企业任职","1979年生,硕士研究生学历,曾担任上级领导秘书",B,2024/11/25 21:56,2024/11/25 21:57,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1979,硕士研究生,在国有企业任职,1979,硕士研究生,担任上级领导秘书,252,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2016,user9207caad45,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,"1975年生,硕士研究生学历,曾在基层政府任职","1979年生,博士研究生学历,曾在中央部委任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1975,硕士研究生,在基层政府任职,1979,博士研究生,在中央部委任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2015,user9207caad45,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1975年生,博士研究生学历,曾担任上级领导秘书","1979年生,博士研究生学历,曾在国有企业任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1975,博士研究生,担任上级领导秘书,1979,博士研究生,在国有企业任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2014,user9207caad45,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1973年生,博士研究生学历,曾担任上级领导秘书","1973年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1973,博士研究生,担任上级领导秘书,1973,硕士研究生,在国有企业任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2013,user9207caad45,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1973年生,博士研究生学历,曾担任上级领导秘书","1979年生,博士研究生学历,曾在中央部委任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1973,博士研究生,担任上级领导秘书,1979,博士研究生,在中央部委任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2012,user9207caad45,/uploads/images/s_aggressive/s_aggressive_low7.jpg,/uploads/images/s_aggressive/s_aggressive_high7.jpg,"1979年生,博士研究生学历,曾在基层政府任职","1973年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1979,博士研究生,在基层政府任职,1973,硕士研究生,在中央部委任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2011,user9207caad45,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1973年生,大学本科学历,曾在中央部委任职","1977年生,硕士研究生学历,曾在基层政府任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1973,大学本科,在中央部委任职,1977,硕士研究生,在基层政府任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2010,user9207caad45,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1979年生,硕士研究生学历,曾在中央部委任职","1977年生,大学本科学历,曾在国有企业任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1979,硕士研究生,在中央部委任职,1977,大学本科,在国有企业任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2009,user9207caad45,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1973年生,博士研究生学历,曾在中央部委任职","1979年生,大学本科学历,曾在国有企业任职",A,2024/11/25 21:55,2024/11/25 21:56,/uploads/images/s_smart/s_smart_low1.jpg,s_smart,s_smart_low1,s,competence,low,1,1973,博士研究生,在中央部委任职,1979,大学本科,在国有企业任职,251,女,30-40（含）岁,硕士,福建省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
2008,user154ec1ac55,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,"1977年生,硕士研究生学历,曾在中央部委任职","1973年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 21:54,2024/11/25 21:57,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1977,硕士研究生,在中央部委任职,1973,硕士研究生,在国有企业任职,250,男,30-40（含）岁,本科,广东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
